tweet_id,favorite_count,retweet_count,date_time
762471784394268675,12310,7333,2016-08-08 02:13:34
762699858130116608,13276,4067,2016-08-08 17:19:51
763103485927849985,8007,2547,2016-08-09 20:03:43
763183847194451968,5909,1659,2016-08-10 01:23:03
763837565564780549,13750,4688,2016-08-11 20:40:41
764259802650378240,6593,1703,2016-08-13 00:38:30
764857477905154048,6976,1973,2016-08-14 16:13:27
765222098633691136,12660,3794,2016-08-15 16:22:20
765371061932261376,7715,2413,2016-08-16 02:14:15
765395769549590528,28650,3797,2016-08-16 03:52:26
765669560888528897,5653,1368,2016-08-16 22:00:23
765719909049503744,7876,2413,2016-08-17 01:20:27
766008592277377025,4067,559,2016-08-17 20:27:34
766069199026450432,4664,979,2016-08-18 00:28:24
766078092750233600,0,2902,2016-08-18 01:03:45
766313316352462849,7374,2114,2016-08-18 16:38:26
766423258543644672,6564,1782,2016-08-18 23:55:18
766693177336135680,4402,890,2016-08-19 17:47:52
766793450729734144,5547,1528,2016-08-20 00:26:19
767122157629476866,11028,3199,2016-08-20 22:12:29
767191397493538821,13389,4289,2016-08-21 02:47:37
767500508068192258,8150,2620,2016-08-21 23:15:55
767754930266464257,17488,6062,2016-08-22 16:06:54
767884188863397888,5191,1584,2016-08-23 00:40:31
768193404517830656,11901,3971,2016-08-23 21:09:14
768473857036525572,14840,3849,2016-08-24 15:43:39
768596291618299904,5494,1438,2016-08-24 23:50:10
768609597686943744,4493,1355,2016-08-25 00:43:02
768855141948723200,4582,1006,2016-08-25 16:58:45
768970937022709760,15722,7364,2016-08-26 00:38:52
769212283578875904,5890,1923,2016-08-26 16:37:54
769695466921623552,6978,1869,2016-08-28 00:37:54
769940425801170949,34343,10838,2016-08-28 16:51:16
770069151037685760,8255,2587,2016-08-29 01:22:47
770093767776997377,0,3423,2016-08-29 03:00:36
770293558247038976,6803,1673,2016-08-29 16:14:30
770414278348247044,6870,2314,2016-08-30 00:14:12
770655142660169732,7998,1967,2016-08-30 16:11:18
770772759874076672,5664,1583,2016-08-30 23:58:40
770787852854652928,5408,1373,2016-08-31 00:58:39
771004394259247104,0,247,2016-08-31 15:19:06
771014301343748096,7513,1862,2016-08-31 15:58:28
771102124360998913,6784,1613,2016-08-31 21:47:27
771136648247640064,10043,3278,2016-09-01 00:04:38
771171053431250945,0,8489,2016-09-01 02:21:21
771380798096281600,11515,5750,2016-09-01 16:14:48
771500966810099713,9020,2940,2016-09-02 00:12:18
771770456517009408,13121,3821,2016-09-02 18:03:10
772102971039580160,4369,1041,2016-09-03 16:04:27
772114945936949249,2958,528,2016-09-03 16:52:02
772117678702071809,4093,823,2016-09-03 17:02:54
772152991789019136,4117,1264,2016-09-03 19:23:13
772193107915964416,6557,1563,2016-09-03 22:02:38
772581559778025472,7069,1910,2016-09-04 23:46:12
772615324260794368,0,3794,2016-09-05 02:00:22
772826264096874500,8702,2611,2016-09-05 15:58:34
772877495989305348,9382,4381,2016-09-05 19:22:09
773191612633579521,10911,4618,2016-09-06 16:10:20
773247561583001600,10232,3607,2016-09-06 19:52:39
773308824254029826,25363,8423,2016-09-06 23:56:05
773547596996571136,24080,6949,2016-09-07 15:44:53
773670353721753600,5824,1460,2016-09-07 23:52:41
773704687002451968,7202,1837,2016-09-08 02:09:06
773922284943896577,6980,1947,2016-09-08 16:33:46
773985732834758656,11732,4371,2016-09-08 20:45:53
774314403806253056,23787,6297,2016-09-09 18:31:54
774639387460112384,7353,1959,2016-09-10 16:03:16
774757898236878852,9325,1984,2016-09-10 23:54:11
775085132600442880,16994,5334,2016-09-11 21:34:30
775364825476165632,8152,3365,2016-09-12 16:05:54
775729183532220416,14122,5173,2016-09-13 16:13:44
775733305207554048,15154,4506,2016-09-13 16:30:07
775842724423557120,12793,3025,2016-09-13 23:44:54
775898661951791106,0,17439,2016-09-14 03:27:11
776088319444877312,2004,171,2016-09-14 16:00:49
776113305656188928,12854,4915,2016-09-14 17:40:06
776201521193218049,10495,2839,2016-09-14 23:30:38
776218204058357768,32801,18016,2016-09-15 00:36:55
776477788987613185,9698,3156,2016-09-15 17:48:25
776813020089548800,5341,1365,2016-09-16 16:00:31
776819012571455488,0,15464,2016-09-16 16:24:19
777189768882946048,15660,4873,2016-09-17 16:57:35
777621514455814149,9580,2812,2016-09-18 21:33:11
777641927919427584,0,4813,2016-09-18 22:54:18
777684233540206592,12302,3320,2016-09-19 01:42:24
777885040357281792,6962,1851,2016-09-19 15:00:20
778027034220126208,7185,1836,2016-09-20 00:24:34
778039087836069888,9284,2983,2016-09-20 01:12:28
778286810187399168,11366,3738,2016-09-20 17:36:50
778383385161035776,6407,1242,2016-09-21 00:00:35
778396591732486144,0,13835,2016-09-21 00:53:04
778408200802557953,14911,4900,2016-09-21 01:39:11
778624900596654080,5090,1140,2016-09-21 16:00:17
778650543019483137,6334,1690,2016-09-21 17:42:10
778748913645780993,7561,1508,2016-09-22 00:13:04
778990705243029504,21939,8234,2016-09-22 16:13:51
779056095788752897,16204,5107,2016-09-22 20:33:42
779123168116150273,12936,4112,2016-09-23 01:00:13
779377524342161408,9672,3522,2016-09-23 17:50:56
779834332596887552,20867,8001,2016-09-25 00:06:08
780192070812196864,9545,2529,2016-09-25 23:47:39
780459368902959104,5787,1198,2016-09-26 17:29:48
780476555013349377,0,133,2016-09-26 18:38:05
780496263422808064,0,4211,2016-09-26 19:56:24
780543529827336192,6911,1965,2016-09-26 23:04:13
780601303617732608,13261,3754,2016-09-27 02:53:48
780800785462489090,6044,1465,2016-09-27 16:06:28
780858289093574656,7878,2253,2016-09-27 19:54:58
780931614150983680,23708,8319,2016-09-28 00:46:20
781163403222056960,10702,3078,2016-09-28 16:07:23
781251288990355457,9265,2376,2016-09-28 21:56:36
781524693396357120,22750,6249,2016-09-29 16:03:01
781661882474196992,11451,3062,2016-09-30 01:08:10
781955203444699136,12163,3809,2016-09-30 20:33:43
782021823840026624,0,7075,2016-10-01 00:58:26
782305867769217024,18292,6295,2016-10-01 19:47:08
782598640137187329,8556,2133,2016-10-02 15:10:30
782722598790725632,18930,6086,2016-10-02 23:23:04
782747134529531904,8173,1572,2016-10-03 01:00:34
782969140009107456,26468,8310,2016-10-03 15:42:44
783085703974514689,8935,2500,2016-10-03 23:25:55
783334639985389568,32083,13260,2016-10-04 15:55:06
783347506784731136,0,6358,2016-10-04 16:46:14
783391753726550016,18550,6244,2016-10-04 19:42:03
783466772167098368,9297,2550,2016-10-05 00:40:09
783695101801398276,11452,3641,2016-10-05 15:47:27
783821107061198850,8078,2220,2016-10-06 00:08:09
783839966405230592,33038,12271,2016-10-06 01:23:05
784431430411685888,6235,1447,2016-10-07 16:33:21
784517518371221505,9856,2873,2016-10-07 22:15:26
784826020293709826,11141,3641,2016-10-08 18:41:19
785170936622350336,13289,5511,2016-10-09 17:31:53
785264754247995392,7991,1856,2016-10-09 23:44:41
785533386513321988,10014,2279,2016-10-10 17:32:08
785639753186217984,8574,2505,2016-10-11 00:34:48
785872687017132033,7340,2068,2016-10-11 16:00:24
785927819176054784,12488,3575,2016-10-11 19:39:28
786036967502913536,0,8001,2016-10-12 02:53:11
786233965241827333,16849,5428,2016-10-12 15:55:59
786363235746385920,11975,3970,2016-10-13 00:29:39
786595970293370880,10337,3513,2016-10-13 15:54:28
786664955043049472,11738,2915,2016-10-13 20:28:35
786709082849828864,19956,6896,2016-10-13 23:23:56
786963064373534720,29188,9091,2016-10-14 16:13:10
787322443945877504,8573,1983,2016-10-15 16:01:13
787397959788929025,11908,3212,2016-10-15 21:01:17
787717603741622272,11217,3159,2016-10-16 18:11:26
787810552592695296,9541,3461,2016-10-17 00:20:47
788039637453406209,6742,1495,2016-10-17 15:31:05
788070120937619456,0,3864,2016-10-17 17:32:13
788150585577050112,6761,1478,2016-10-17 22:51:57
788178268662984705,7961,2417,2016-10-18 00:41:57
788412144018661376,17148,6024,2016-10-18 16:11:17
788765914992902144,30153,11699,2016-10-19 15:37:03
788908386943430656,30096,14082,2016-10-20 01:03:11
789137962068021249,10673,3165,2016-10-20 16:15:26
789268448748703744,10034,2941,2016-10-21 00:53:56
789530877013393408,12927,3825,2016-10-21 18:16:44
789599242079838210,7474,2193,2016-10-21 22:48:24
789628658055020548,8290,2019,2016-10-22 00:45:17
789986466051088384,10199,2631,2016-10-23 00:27:05
790277117346975746,13807,3648,2016-10-23 19:42:02
790337589677002753,8605,2119,2016-10-23 23:42:19
790581949425475584,22730,8127,2016-10-24 15:53:19
790698755171364864,9023,2157,2016-10-24 23:37:28
790723298204217344,0,2631,2016-10-25 01:14:59
790946055508652032,18264,5340,2016-10-25 16:00:09
790987426131050500,10896,2420,2016-10-25 18:44:32
791026214425268224,0,4688,2016-10-25 21:18:40
791312159183634433,9668,2884,2016-10-26 16:14:55
791406955684368384,14430,4666,2016-10-26 22:31:36
791672322847637504,12921,3559,2016-10-27 16:06:04
792050063153438720,7902,2036,2016-10-28 17:07:05
792394556390137856,14856,4875,2016-10-29 15:55:58
792773781206999040,8072,1915,2016-10-30 17:02:53
792883833364439040,12444,4851,2016-10-31 00:20:11
792913359805018113,15796,4574,2016-10-31 02:17:31
793120401413079041,13955,4429,2016-10-31 16:00:13
793135492858580992,7096,2820,2016-10-31 17:00:11
793150605191548928,6784,1939,2016-10-31 18:00:14
793165685325201412,10337,3159,2016-10-31 19:00:10
793180763617361921,7599,2248,2016-10-31 20:00:05
793195938047070209,16789,6376,2016-10-31 21:00:23
793210959003287553,9824,3208,2016-10-31 22:00:04
793226087023144960,10814,3246,2016-10-31 23:00:11
793241302385262592,11584,3725,2016-11-01 00:00:38
793256262322548741,21969,9457,2016-11-01 01:00:05
793271401113350145,9498,2678,2016-11-01 02:00:14
793286476301799424,27090,10440,2016-11-01 03:00:09
793500921481273345,11756,2708,2016-11-01 17:12:16
793601777308463104,8770,1856,2016-11-01 23:53:02
793614319594401792,0,3559,2016-11-02 00:42:53
793845145112371200,10123,2128,2016-11-02 16:00:06
793962221541933056,18524,5562,2016-11-02 23:45:19
794205286408003585,10134,3784,2016-11-03 15:51:10
794332329137291264,10501,3002,2016-11-04 00:15:59
794355576146903043,0,11699,2016-11-04 01:48:22
794926597468000259,11301,2631,2016-11-05 15:37:24
794983741416415232,0,3825,2016-11-05 19:24:28
795076730285391872,17840,6154,2016-11-06 01:33:58
795400264262053889,11096,3248,2016-11-06 22:59:35
795464331001561088,54781,27070,2016-11-07 03:14:10
796031486298386433,11869,4195,2016-11-08 16:47:50
796080075804475393,9285,2624,2016-11-08 20:00:55
796116448414461957,9976,2748,2016-11-08 22:25:27
796149749086875649,35604,16250,2016-11-09 00:37:46
796177847564038144,0,16250,2016-11-09 02:29:25
796387464403357696,12117,4725,2016-11-09 16:22:22
796484825502875648,8327,2000,2016-11-09 22:49:15
796759840936919040,13045,3479,2016-11-10 17:02:03
796865951799083009,8426,2150,2016-11-11 00:03:42
797236660651966464,21966,7527,2016-11-12 00:36:46
797545162159308800,15945,5498,2016-11-12 21:02:38
797971864723324932,12801,3566,2016-11-14 01:18:12
798209839306514432,11380,2889,2016-11-14 17:03:50
798340744599797760,0,3821,2016-11-15 01:44:00
798628517273620480,0,2226,2016-11-15 20:47:30
798644042770751489,0,2101,2016-11-15 21:49:12
798665375516884993,0,4424,2016-11-15 23:13:58
798673117451325440,0,6324,2016-11-15 23:44:44
798694562394996736,0,5663,2016-11-16 01:09:57
798697898615730177,0,7404,2016-11-16 01:23:12
798925684722855936,8149,1628,2016-11-16 16:28:21
798933969379225600,14476,5081,2016-11-16 17:01:16
799063482566066176,8890,2791,2016-11-17 01:35:54
799297110730567681,10885,3156,2016-11-17 17:04:16
799422933579902976,8831,2165,2016-11-18 01:24:14
799757965289017345,9235,2450,2016-11-18 23:35:32
799774291445383169,0,5334,2016-11-19 00:40:24
800018252395122689,31201,14958,2016-11-19 16:49:49
800141422401830912,16800,2910,2016-11-20 00:59:15
800388270626521089,12245,3175,2016-11-20 17:20:08
800443802682937345,0,4915,2016-11-20 21:00:48
800459316964663297,10364,2431,2016-11-20 22:02:27
800513324630806528,14435,3415,2016-11-21 01:37:04
800751577355128832,11523,3141,2016-11-21 17:23:47
801115127852503040,8855,2364,2016-11-22 17:28:25
801167903437357056,26930,6764,2016-11-22 20:58:07
801285448605831168,6659,939,2016-11-23 04:45:12
801538201127157760,8984,2336,2016-11-23 21:29:33
801958328846974976,8469,1934,2016-11-25 01:18:59
802239329049477120,9953,2949,2016-11-25 19:55:35
802265048156610565,6959,1543,2016-11-25 21:37:47
802323869084381190,17828,6636,2016-11-26 01:31:31
802572683846291456,9807,2848,2016-11-26 18:00:13
802624713319034886,0,3320,2016-11-26 21:26:58
802952499103731712,9906,2271,2016-11-27 19:09:28
803276597545603072,11015,2799,2016-11-28 16:37:19
803380650405482500,8486,2111,2016-11-28 23:30:47
803638050916102144,12047,4699,2016-11-29 16:33:36
803692223237865472,0,8447,2016-11-29 20:08:52
803773340896923648,11024,3141,2016-11-30 01:31:12
804026241225523202,48927,18398,2016-11-30 18:16:08
804413760345620481,0,3641,2016-12-01 19:56:00
804738756058218496,15085,4367,2016-12-02 17:27:25
805207613751304193,8526,1923,2016-12-04 00:30:29
805487436403003392,9608,2866,2016-12-04 19:02:24
805520635690676224,6279,1875,2016-12-04 21:14:20
805826884734976000,7211,2078,2016-12-05 17:31:15
805932879469572096,9055,2151,2016-12-06 00:32:26
805958939288408065,0,6086,2016-12-06 02:15:59
806219024703037440,7031,1361,2016-12-06 19:29:28
806242860592926720,0,13260,2016-12-06 21:04:11
806542213899489280,11191,2694,2016-12-07 16:53:43
806629075125202948,82571,39712,2016-12-07 22:38:52
807010152071229440,14289,4322,2016-12-08 23:53:08
807059379405148160,0,8310,2016-12-09 03:08:45
807106840509214720,123484,61478,2016-12-09 06:17:20
807621403335917568,15988,4168,2016-12-10 16:22:02
808001312164028416,13780,4000,2016-12-11 17:31:39
808106460588765185,9559,2467,2016-12-12 00:29:28
808134635716833280,0,6764,2016-12-12 02:21:26
808501579447930884,12371,2933,2016-12-13 02:39:32
808733504066486276,8652,2448,2016-12-13 18:01:07
808838249661788160,11067,3443,2016-12-14 00:57:20
809084759137812480,14455,3968,2016-12-14 17:16:53
809220051211603969,21865,6379,2016-12-15 02:14:29
809448704142938112,7592,1664,2016-12-15 17:23:04
809808892968534016,0,5562,2016-12-16 17:14:20
809920764300447744,16969,4416,2016-12-17 00:38:52
810254108431155201,16100,3801,2016-12-17 22:43:27
810284430598270976,38892,12982,2016-12-18 00:43:57
810657578271330305,12004,2988,2016-12-19 01:26:42
810896069567610880,9912,2028,2016-12-19 17:14:23
810984652412424192,5846,1617,2016-12-19 23:06:23
811386762094317568,22881,7244,2016-12-21 01:44:13
811627233043480576,14023,3552,2016-12-21 17:39:46
811744202451197953,8262,1830,2016-12-22 01:24:33
811985624773361665,7962,1590,2016-12-22 17:23:53
812372279581671427,14981,4153,2016-12-23 19:00:19
812466873996607488,8752,2181,2016-12-24 01:16:12
812503143955202048,6665,1387,2016-12-24 03:40:19
812709060537683968,7248,1622,2016-12-24 17:18:34
812781120811126785,8270,2160,2016-12-24 22:04:54
813051746834595840,22916,8279,2016-12-25 16:00:16
813066809284972545,8703,2200,2016-12-25 17:00:08
813081950185472002,10808,3132,2016-12-25 18:00:17
813096984823349248,11508,4096,2016-12-25 19:00:02
813112105746448384,11303,3131,2016-12-25 20:00:07
813127251579564032,12998,3554,2016-12-25 21:00:18
813142292504645637,9202,2665,2016-12-25 22:00:04
813157409116065792,8461,2506,2016-12-25 23:00:08
813172488309972993,10215,2174,2016-12-26 00:00:03
813187593374461952,21707,4938,2016-12-26 01:00:05
813202720496779264,10033,2035,2016-12-26 02:00:11
813217897535406080,20426,8249,2016-12-26 03:00:30
813800681631023104,9143,2002,2016-12-27 17:36:16
813812741911748608,39726,15847,2016-12-27 18:24:12
813910438903693312,10158,2130,2016-12-28 00:52:25
813944609378369540,0,3648,2016-12-28 03:08:11
814153002265309185,31433,9833,2016-12-28 16:56:16
814530161257443328,9481,2099,2016-12-29 17:54:58
814638523311648768,12319,3062,2016-12-30 01:05:33
814986499976527872,8342,1467,2016-12-31 00:08:17
815390420867969024,11292,4291,2017-01-01 02:53:20
815639385530101762,8999,1861,2017-01-01 19:22:38
815736392542261248,10747,2560,2017-01-02 01:48:06
815966073409433600,24590,9613,2017-01-02 17:00:46
815990720817401858,5455,1183,2017-01-02 18:38:42
816014286006976512,0,6010,2017-01-02 20:12:21
816091915477250048,9752,2429,2017-01-03 01:20:49
816336735214911488,9402,2213,2017-01-03 17:33:39
816450570814898180,33403,9157,2017-01-04 01:05:59
816697700272001025,10708,2484,2017-01-04 17:27:59
816816676327063552,10904,2307,2017-01-05 01:20:46
816829038950027264,0,5340,2017-01-05 02:09:53
817056546584727552,9362,1868,2017-01-05 17:13:55
817120970343411712,13251,2957,2017-01-05 21:29:55
817171292965273600,9523,2267,2017-01-06 00:49:53
817181837579653120,0,9613,2017-01-06 01:31:47
817415592588222464,6136,1091,2017-01-06 17:00:38
817423860136083457,37473,16981,2017-01-06 17:33:29
817536400337801217,12886,3427,2017-01-07 01:00:41
817777686764523521,11692,3004,2017-01-07 16:59:28
817827839487737858,56651,30574,2017-01-07 20:18:46
818145370475810820,13433,2929,2017-01-08 17:20:31
818259473185828864,12006,2567,2017-01-09 00:53:55
818536468981415936,11922,2793,2017-01-09 19:14:36
818588835076603904,0,6949,2017-01-09 22:42:41
818614493328580609,10764,2913,2017-01-10 00:24:38
818627210458333184,24207,8381,2017-01-10 01:15:10
819004803107983360,94049,41225,2017-01-11 02:15:36
819006400881917954,49172,21283,2017-01-11 02:21:57
819015331746349057,0,21283,2017-01-11 02:57:26
819015337530290176,0,41225,2017-01-11 02:57:27
819227688460238848,25189,7541,2017-01-11 17:01:16
819347104292290561,7871,1354,2017-01-12 00:55:47
819588359383371776,10413,2218,2017-01-12 16:54:26
819711362133872643,14656,3534,2017-01-13 01:03:12
819924195358416896,14032,5457,2017-01-13 15:08:56
819952236453363712,5810,1330,2017-01-13 17:00:21
820078625395449857,21576,7077,2017-01-14 01:22:35
820314633777061888,3641,638,2017-01-14 17:00:24
820446719150292993,0,2910,2017-01-15 01:45:15
820690176645140481,13314,3632,2017-01-15 17:52:40
820749716845686786,34395,11211,2017-01-15 21:49:15
821044531881721856,13778,2579,2017-01-16 17:20:45
821107785811234820,10465,2405,2017-01-16 21:32:06
821149554670182400,9531,2267,2017-01-17 00:18:04
821407182352777218,12844,4910,2017-01-17 17:21:47
821522889702862852,8721,1987,2017-01-18 01:01:34
821765923262631936,9181,1867,2017-01-18 17:07:18
821813639212650496,0,3754,2017-01-18 20:16:54
821886076407029760,12369,2634,2017-01-19 01:04:45
822244816520155136,38153,11102,2017-01-20 00:50:15
822462944365645825,31181,16659,2017-01-20 15:17:01
822489057087389700,19755,7204,2017-01-20 17:00:46
822610361945911296,16048,3332,2017-01-21 01:02:48
822647212903690241,0,7204,2017-01-21 03:29:14
822859134160621569,14355,2566,2017-01-21 17:31:20
822872901745569793,143995,49429,2017-01-21 18:26:02
822975315408461824,18817,3869,2017-01-22 01:12:59
823269594223824897,0,11102,2017-01-22 20:42:21
823322678127919110,17127,4530,2017-01-23 00:13:17
823581115634085888,14152,2974,2017-01-23 17:20:14
823699002998870016,13649,2710,2017-01-24 01:08:40
823939628516474880,11561,3046,2017-01-24 17:04:50
824297048279236611,16330,4343,2017-01-25 16:45:05
824325613288833024,12794,11632,2017-01-25 18:38:36
824663926340194305,10933,1948,2017-01-26 17:02:56
824775126675836928,16260,3957,2017-01-27 00:24:48
824796380199809024,0,6154,2017-01-27 01:49:15
825026590719483904,6899,1445,2017-01-27 17:04:02
825147591692263424,19868,5131,2017-01-28 01:04:51
825535076884762624,56415,19289,2017-01-29 02:44:34
825829644528148480,13804,2791,2017-01-29 22:15:05
825876512159186944,11345,2096,2017-01-30 01:21:19
826115272272650244,17004,3512,2017-01-30 17:10:04
826204788643753985,5282,1053,2017-01-30 23:05:46
826240494070030336,14378,2900,2017-01-31 01:27:39
826476773533745153,19957,4704,2017-01-31 17:06:32
826598365270007810,10925,2632,2017-02-01 01:09:42
826848821049180160,39615,11521,2017-02-01 17:44:55
826958653328592898,23390,5610,2017-02-02 01:01:21
827199976799354881,11465,2510,2017-02-02 17:00:17
827324948884643840,17205,3424,2017-02-03 01:16:53
827600520311402496,8033,1055,2017-02-03 19:31:54
827653905312006145,16727,3353,2017-02-03 23:04:02
827933404142436356,21826,5856,2017-02-04 17:34:40
828011680017821696,11202,2396,2017-02-04 22:45:42
828046555563323392,12741,3193,2017-02-05 01:04:17
828372645993398273,13551,3272,2017-02-05 22:40:03
828376505180889089,8000,1189,2017-02-05 22:55:23
828381636999917570,13664,2487,2017-02-05 23:15:47
828408677031882754,8267,1431,2017-02-06 01:03:14
828409743546925057,6794,1282,2017-02-06 01:07:28
828650029636317184,10289,1503,2017-02-06 17:02:17
828708714936930305,39586,12553,2017-02-06 20:55:28
828770345708580865,27645,6576,2017-02-07 01:00:22
829011960981237760,57305,18144,2017-02-07 17:00:28
829141528400556032,26516,8302,2017-02-08 01:35:19
829374341691346946,37464,10436,2017-02-08 17:00:26
829449946868879360,11330,2275,2017-02-08 22:00:52
829501995190984704,34291,11855,2017-02-09 01:27:41
829861396166877184,13233,2195,2017-02-10 01:15:49
829878982036299777,0,5610,2017-02-10 02:25:42
830097400375152640,10623,3369,2017-02-10 16:53:37
830583320585068544,72262,18822,2017-02-12 01:04:29
830956169170665475,8600,1681,2017-02-13 01:46:03
831262627380748289,12846,2292,2017-02-13 22:03:49
831309418084069378,12629,2715,2017-02-14 01:09:44
831315979191906304,7007,1238,2017-02-14 01:35:49
831322785565769729,9890,1707,2017-02-14 02:02:51
831552930092285952,9717,2559,2017-02-14 17:17:22
831650051525054464,7750,2181,2017-02-14 23:43:18
831670449226514432,11281,2022,2017-02-15 01:04:21
831911600680497154,29851,7281,2017-02-15 17:02:36
831939777352105988,25907,6855,2017-02-15 18:54:34
832032802820481025,19272,5201,2017-02-16 01:04:13
832040443403784192,0,10838,2017-02-16 01:34:34
832215726631055365,0,10440,2017-02-16 13:11:05
832273440279240704,12176,2606,2017-02-16 17:00:25
832369877331693569,18500,3557,2017-02-16 23:23:38
832397543355072512,12890,2482,2017-02-17 01:13:34
832636094638288896,17103,3128,2017-02-17 17:01:29
832757312314028032,18140,4026,2017-02-18 01:03:09
832769181346996225,0,42,2017-02-18 01:50:19
832998151111966721,14337,2467,2017-02-18 17:00:10
833124694597443584,21769,5398,2017-02-19 01:23:00
833479644947025920,15996,2293,2017-02-20 00:53:27
833722901757046785,22234,3562,2017-02-20 17:00:04
833826103416520705,16498,3823,2017-02-20 23:50:09
833863086058651648,14427,2668,2017-02-21 02:17:06
834086379323871233,14059,2457,2017-02-21 17:04:24
834167344700198914,16942,4033,2017-02-21 22:26:07
834209720923721728,22171,5322,2017-02-22 01:14:30
834458053273591808,10347,1860,2017-02-22 17:41:18
834574053763584002,14755,2815,2017-02-23 01:22:14
834786237630337024,22665,6050,2017-02-23 15:25:23
834931633769889797,11644,1832,2017-02-24 01:03:08
835152434251116546,24148,3366,2017-02-24 15:40:31
835172783151792128,28081,6378,2017-02-24 17:01:22
835264098648616962,8350,1887,2017-02-24 23:04:14
835297930240217089,17606,3310,2017-02-25 01:18:40
835574547218894849,19143,4020,2017-02-25 19:37:50
836001077879255040,20547,4788,2017-02-26 23:52:43
836260088725786625,22812,4749,2017-02-27 17:01:56
836380477523124226,15811,3258,2017-02-28 01:00:19
836677758902222849,13543,2456,2017-02-28 20:41:37
836753516572119041,20662,5110,2017-03-01 01:42:39
836989968035819520,13658,2546,2017-03-01 17:22:13
837110210464448512,17181,2659,2017-03-02 01:20:01
837366284874571778,22678,5860,2017-03-02 18:17:34
837471256429613056,13758,2560,2017-03-03 01:14:41
837482249356513284,4135,489,2017-03-03 01:58:22
837820167694528512,36709,8714,2017-03-04 00:21:08
838083903487373313,18899,3482,2017-03-04 17:49:08
838476387338051585,24244,5332,2017-03-05 19:48:43
838561493054533637,11700,1470,2017-03-06 01:26:54
838916489579200512,0,37,2017-03-07 00:57:32
838921590096166913,11971,2293,2017-03-07 01:17:48
839239871831150596,29147,7229,2017-03-07 22:22:32
839290600511926273,0,156,2017-03-08 01:44:07
839549326359670784,29500,8597,2017-03-08 18:52:12
839990271299457024,14384,2536,2017-03-10 00:04:21
840268004936019968,20628,6322,2017-03-10 18:27:58
840370681858686976,17629,5030,2017-03-11 01:15:58
840632337062862849,9608,1936,2017-03-11 18:35:42
840696689258311684,13165,1089,2017-03-11 22:51:24
841077006473256960,24520,5838,2017-03-13 00:02:39
841314665196081154,16978,5180,2017-03-13 15:47:01
841439858740625411,13514,4057,2017-03-14 00:04:30
841680585030541313,27380,8537,2017-03-14 16:01:03
841833993020538882,0,16981,2017-03-15 02:10:39
842115215311396866,14965,3317,2017-03-15 20:48:07
842163532590374912,26158,6381,2017-03-16 00:00:07
842535590457499648,19298,3844,2017-03-17 00:38:32
842765311967449089,7200,1408,2017-03-17 15:51:22
842846295480000512,16199,3931,2017-03-17 21:13:10
843235543001513987,22923,6660,2017-03-18 22:59:54
843604394117681152,18000,3002,2017-03-19 23:25:35
843856843873095681,22815,5088,2017-03-20 16:08:44
844223788422217728,14517,2405,2017-03-21 16:26:50
844580511645339650,17540,3438,2017-03-22 16:04:20
844704788403113984,41271,11346,2017-03-23 00:18:10
844973813909606400,16104,3520,2017-03-23 18:07:10
844979544864018432,14507,2836,2017-03-23 18:29:57
845306882940190720,24823,5906,2017-03-24 16:10:40
845397057150107648,8112,2002,2017-03-24 22:08:59
845677943972139009,26698,5230,2017-03-25 16:45:08
845812042753855489,31162,9583,2017-03-26 01:38:00
846042936437604353,16995,3147,2017-03-26 16:55:29
846153765933735936,33749,9908,2017-03-27 00:15:53
846514051647705089,47504,12709,2017-03-28 00:07:32
846874817362120707,21319,4298,2017-03-29 00:01:05
847116187444137987,22730,3487,2017-03-29 16:00:12
847157206088847362,21206,6397,2017-03-29 18:43:12
847251039262605312,21652,4675,2017-03-30 00:56:03
847606175596138505,19871,3680,2017-03-31 00:27:14
847842811428974592,5830,1470,2017-03-31 16:07:33
847962785489326080,24876,5590,2017-04-01 00:04:17
847971574464610304,0,468,2017-04-01 00:39:12
848212111729840128,17317,3356,2017-04-01 16:35:01
848324959059550208,26209,5012,2017-04-02 00:03:26
848690551926992896,26675,4698,2017-04-03 00:16:10
849051919805034497,44799,9286,2017-04-04 00:12:06
849336543269576704,12074,2051,2017-04-04 19:03:06
849412302885593088,16762,3404,2017-04-05 00:04:08
849776966551130114,32168,8264,2017-04-06 00:13:11
850019790995546112,21600,5320,2017-04-06 16:18:05
850145622816686080,17232,4143,2017-04-07 00:38:06
850380195714523136,13760,2830,2017-04-07 16:10:12
850753642995093505,32767,10101,2017-04-08 16:54:09
851224888060895234,21744,6206,2017-04-10 00:06:42
851464819735769094,25559,7661,2017-04-10 16:00:07
851591660324737024,17042,3747,2017-04-11 00:24:08
851861385021730816,0,23,2017-04-11 18:15:55
851953902622658560,0,10436,2017-04-12 00:23:33
852189679701164033,12033,1707,2017-04-12 16:00:27
852226086759018497,21002,7386,2017-04-12 18:25:07
852311364735569921,34768,10713,2017-04-13 00:03:59
852553447878664193,17196,3795,2017-04-13 16:05:56
852672615818899456,15666,2320,2017-04-13 23:59:28
852912242202992640,9482,1990,2017-04-14 15:51:39
853299958564483072,16264,3840,2017-04-15 17:32:18
853639147608842240,36551,10955,2017-04-16 16:00:07
853760880890318849,29931,6241,2017-04-17 00:03:50
854010172552949760,16893,3370,2017-04-17 16:34:26
854120357044912130,33348,8066,2017-04-17 23:52:16
854365224396361728,19713,5038,2017-04-18 16:05:17
